BIOEN,498,https://www.washington.edu/cec/b/BIOEN498B1565.html,Bioengineering BIOEN 498 B&nbsp;&nbsp;Paul Wiggins &nbsp;&nbsp;Assistant Professor&nbsp;&nbsp; SP16
BIOEN,498,https://www.washington.edu/cec/b/BIOEN498B1727.html,Bioengineering BIOEN 498 B&nbsp;&nbsp;Michael Regnier &nbsp;&nbsp;Professor&nbsp;&nbsp; WI16
BIOEN,498,https://www.washington.edu/cec/b/BIOEN498C2014.html,Bioengineering BIOEN 498 C&nbsp;&nbsp;Paul Wiggins &nbsp;&nbsp;Assistant Professor&nbsp;&nbsp; SP16
BIOEN,498,https://www.washington.edu/cec/b/BIOEN498D1563.html,Bioengineering BIOEN 498 D&nbsp;&nbsp;Ruikang Wang &nbsp;&nbsp;Professor&nbsp;&nbsp; SP16
BIOEN,498,https://www.washington.edu/cec/b/BIOEN498D1720.html,Bioengineering BIOEN 498 D&nbsp;&nbsp;Ying Zheng &nbsp;&nbsp;Assistant Professor&nbsp;&nbsp; WI16
BIOEN,498,https://www.washington.edu/cec/b/BIOEN498D5709.html,Bioengineering BIOEN 498 D&nbsp;&nbsp;Dianne Hendricks &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOEN,498,https://www.washington.edu/cec/b/BIOEN498F1566.html,Bioengineering BIOEN 498 F&nbsp;&nbsp;Karen Thickman &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOEN,498,https://www.washington.edu/cec/b/BIOEN498F1716.html,Bioengineering BIOEN 498 F&nbsp;&nbsp;Christopher Neils &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOEN,498,https://www.washington.edu/cec/b/BIOEN498G1723.html,Bioengineering BIOEN 498 G&nbsp;&nbsp;Matt O'donnell &nbsp;&nbsp;Professor&nbsp;&nbsp; WI16
BIOEN,498,https://www.washington.edu/cec/b/BIOEN498H1709.html,Bioengineering BIOEN 498 H&nbsp;&nbsp;Lee Huntsman &nbsp;&nbsp;Professor&nbsp;&nbsp; WI16
BIOEN,505,https://www.washington.edu/cec/b/BIOEN505A2593.html,Bioengineering BIOEN 505 A&nbsp;&nbsp;Buddy Ratner &nbsp;&nbsp;Professor&nbsp;&nbsp; AU15
BIOEN,509,https://www.washington.edu/cec/b/BIOEN509A1718.html,Bioengineering BIOEN 509 A&nbsp;&nbsp;Barry Lutz &nbsp;&nbsp;Assistant Professor&nbsp;&nbsp; WI16
BIOEN,509,https://www.washington.edu/cec/b/BIOEN509A2018.html,Bioengineering BIOEN 509 A&nbsp;&nbsp;Barry Lutz &nbsp;&nbsp;Assistant Professor&nbsp;&nbsp; SP16
BIOEN,509,https://www.washington.edu/cec/b/BIOEN509B2013.html,Bioengineering BIOEN 509 B&nbsp;&nbsp;Barry Lutz &nbsp;&nbsp;Assistant Professor&nbsp;&nbsp; SP16
BIOEN,511,https://www.washington.edu/cec/b/BIOEN511A2592.html,Bioengineering BIOEN 511 A&nbsp;&nbsp;Buddy Ratner &nbsp;&nbsp;Professor&nbsp;&nbsp; AU15
BIOEN,520,https://www.washington.edu/cec/b/BIOEN520A1717.html,Bioengineering BIOEN 520 A&nbsp;&nbsp;Randal Ching &nbsp;&nbsp;Associate Professor&nbsp;&nbsp; WI16
BIOEN,524,https://www.washington.edu/cec/b/BIOEN524A2042.html,Bioengineering BIOEN 524 A&nbsp;&nbsp;Georg Seelig &nbsp;&nbsp;Associate Professor&nbsp;&nbsp; SP16
BIOEN,530,https://www.washington.edu/cec/b/BIOEN530A2607.html,Bioengineering BIOEN 530 A&nbsp;&nbsp;Valerie Daggett &nbsp;&nbsp;Professor&nbsp;&nbsp; AU15
BIOEN,531,https://www.washington.edu/cec/b/BIOEN531A1714.html,Bioengineering BIOEN 531 A&nbsp;&nbsp;Marta Scatena &nbsp;&nbsp;Associate Professor&nbsp;&nbsp; WI16
BIOEN,532,https://www.washington.edu/cec/b/BIOEN532A1569.html,Bioengineering BIOEN 532 A&nbsp;&nbsp;Cecilia Giachelli &nbsp;&nbsp;Professor&nbsp;&nbsp; SP16
BIOEN,576,https://www.washington.edu/cec/b/BIOEN576A1738.html,Bioengineering BIOEN 576 A&nbsp;&nbsp;Dianne Hendricks &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOEN,591,https://www.washington.edu/cec/b/BIOEN591A1736.html,Bioengineering BIOEN 591 A&nbsp;&nbsp;Suzie Pun &nbsp;&nbsp;Professor&nbsp;&nbsp; WI16
BIOEN,599,https://www.washington.edu/cec/b/BIOEN599A2595.html,Bioengineering BIOEN 599 A&nbsp;&nbsp;Keith Bower &nbsp;&nbsp;Assistant Professor&nbsp;&nbsp; AU15
BIOEN,599,https://www.washington.edu/cec/b/BIOEN599F2044.html,Bioengineering BIOEN 599 F&nbsp;&nbsp;Marjorie Olmstead &nbsp;&nbsp;Professor&nbsp;&nbsp; SP16
BIOL,100,https://www.washington.edu/cec/b/BIOL100B2040.html,Biology BIOL 100 B&nbsp;&nbsp;Linda Martin-Morris &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SU15
BIOL,100,https://www.washington.edu/cec/b/BIOL100D1223.html,Arts & Sciences BIOL 100 D&nbsp;&nbsp;Angela Zehnder &nbsp;&nbsp;Instructor&nbsp;&nbsp; AU15
BIOL,100,https://www.washington.edu/cec/b/BIOL100I1048.html,Arts & Sciences BIOL 100 I&nbsp;&nbsp;Susan Auld &nbsp;&nbsp;Instructor&nbsp;&nbsp; AU15
BIOL,106,https://www.washington.edu/cec/b/BIOL106A5112.html,Biology BIOL 106 A&nbsp;&nbsp;Brian Buchwitz &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,106,https://www.washington.edu/cec/b/BIOL106A5170.html,Biology BIOL 106 A&nbsp;&nbsp;Brian Buchwitz &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,106,https://www.washington.edu/cec/b/BIOL106A5920.html,Biology BIOL 106 A&nbsp;&nbsp;Brian Buchwitz &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,118,https://www.washington.edu/cec/b/BIOL118A2039.html,Biology BIOL 118 A&nbsp;&nbsp;Lea Savolainen &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SU15
BIOL,118,https://www.washington.edu/cec/b/BIOL118A3922.html,Biology BIOL 118 A&nbsp;&nbsp;Moon Draper &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,118,https://www.washington.edu/cec/b/BIOL118A5223.html,Biology BIOL 118 A&nbsp;&nbsp;Karen Petersen &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,118,https://www.washington.edu/cec/b/BIOL118A5471.html,Biology BIOL 118 A&nbsp;&nbsp;Moon Draper &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,119,https://www.washington.edu/cec/b/BIOL119A2037.html,Biology BIOL 119 A&nbsp;&nbsp;Lea Savolainen &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SU15
BIOL,119,https://www.washington.edu/cec/b/BIOL119A3919.html,Biology BIOL 119 A&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,119,https://www.washington.edu/cec/b/BIOL119A5398.html,Biology BIOL 119 A&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,119,https://www.washington.edu/cec/b/BIOL119A5459.html,Biology BIOL 119 A&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,119,https://www.washington.edu/cec/b/BIOL119B2017.html,Biology BIOL 119 B&nbsp;&nbsp;Lea Savolainen &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SU15
BIOL,119,https://www.washington.edu/cec/b/BIOL119B3921.html,Biology BIOL 119 B&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,119,https://www.washington.edu/cec/b/BIOL119B5416.html,Biology BIOL 119 B&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,119,https://www.washington.edu/cec/b/BIOL119B5467.html,Biology BIOL 119 B&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,119,https://www.washington.edu/cec/b/BIOL119C2026.html,Biology BIOL 119 C&nbsp;&nbsp;Lea Savolainen &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SU15
BIOL,119,https://www.washington.edu/cec/b/BIOL119C3917.html,Biology BIOL 119 C&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,119,https://www.washington.edu/cec/b/BIOL119C5394.html,Biology BIOL 119 C&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,119,https://www.washington.edu/cec/b/BIOL119C5482.html,Biology BIOL 119 C&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,119,https://www.washington.edu/cec/b/BIOL119D3920.html,Biology BIOL 119 D&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,119,https://www.washington.edu/cec/b/BIOL119D5405.html,Biology BIOL 119 D&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,119,https://www.washington.edu/cec/b/BIOL119D5464.html,Biology BIOL 119 D&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,119,https://www.washington.edu/cec/b/BIOL119E3918.html,Biology BIOL 119 E&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,119,https://www.washington.edu/cec/b/BIOL119E5417.html,Biology BIOL 119 E&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,119,https://www.washington.edu/cec/b/BIOL119E5474.html,Biology BIOL 119 E&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,119,https://www.washington.edu/cec/b/BIOL119F3915.html,Biology BIOL 119 F&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,119,https://www.washington.edu/cec/b/BIOL119F5379.html,Biology BIOL 119 F&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,119,https://www.washington.edu/cec/b/BIOL119F5457.html,Biology BIOL 119 F&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,119,https://www.washington.edu/cec/b/BIOL119G3916.html,Biology BIOL 119 G&nbsp;&nbsp;Casey Self &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,180,https://www.washington.edu/cec/b/BIOL180A14999.html,Biology BIOL 180 A1&nbsp;&nbsp;Jake Heare &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,180,https://www.washington.edu/cec/b/BIOL180A1960.html,Biology BIOL 180 A&nbsp;&nbsp;Frederick Dooley &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SU15
BIOL,180,https://www.washington.edu/cec/b/BIOL180A4949.html,Biology BIOL 180 A&nbsp;&nbsp;Frederick Dooley &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,180,https://www.washington.edu/cec/b/BIOL180A4950.html,Biology BIOL 180 A&nbsp;&nbsp;Scott Freeman &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,180,https://www.washington.edu/cec/b/BIOL180A4992.html,Biology BIOL 180 A&nbsp;&nbsp;Frederick Dooley &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,180,https://www.washington.edu/cec/b/BIOL180A5115.html,Biology BIOL 180 A&nbsp;&nbsp;Jon Herron &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AA4988.html,Biology BIOL 180 AA&nbsp;&nbsp;Jake Heare &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AB4970.html,Biology BIOL 180 AB&nbsp;&nbsp;Rachel Bradshaw &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,180,https://www.washington.edu/cec/b/BIOL180AB4987.html,Biology BIOL 180 AB&nbsp;&nbsp;Elisha Harris &nbsp;&nbsp;Other&nbsp;&nbsp; WI16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AC4993.html,Biology BIOL 180 AC&nbsp;&nbsp;Jake Heare &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AC4994.html,Biology BIOL 180 AC&nbsp;&nbsp;Jake Heare &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AF4982.html,Biology BIOL 180 AF&nbsp;&nbsp;Jong Park &nbsp;&nbsp;Other&nbsp;&nbsp; WI16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AH5002.html,Biology BIOL 180 AH&nbsp;&nbsp;Elisha Harris &nbsp;&nbsp;Other&nbsp;&nbsp; WI16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AI4990.html,Biology BIOL 180 AI&nbsp;&nbsp;Jake Heare &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AI5004.html,Biology BIOL 180 AI&nbsp;&nbsp;Jake Heare &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AL4984.html,Biology BIOL 180 AL&nbsp;&nbsp;Jake Heare &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AO4993.html,Biology BIOL 180 AO&nbsp;&nbsp;Rachel Bradshaw &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,180,https://www.washington.edu/cec/b/BIOL180AO4998.html,Biology BIOL 180 AO&nbsp;&nbsp;Margaret Turner &nbsp;&nbsp;Other&nbsp;&nbsp; WI16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AQ4979.html,Biology BIOL 180 AQ&nbsp;&nbsp;Jake Heare &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AR4988.html,Biology BIOL 180 AR&nbsp;&nbsp;Margaret Turner &nbsp;&nbsp;Other&nbsp;&nbsp; WI16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AR4991.html,Biology BIOL 180 AR&nbsp;&nbsp;Celese Spencer &nbsp;&nbsp;Other&nbsp;&nbsp; AU15
BIOL,180,https://www.washington.edu/cec/b/BIOL180AS4965.html,Biology BIOL 180 AS&nbsp;&nbsp;Rachel Bradshaw &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,180,https://www.washington.edu/cec/b/BIOL180AS4999.html,Biology BIOL 180 AS&nbsp;&nbsp;Jake Heare &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AU4978.html,Biology BIOL 180 AU&nbsp;&nbsp;Jake Heare &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AU4997.html,Biology BIOL 180 AU&nbsp;&nbsp;Rachel Bradshaw &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,180,https://www.washington.edu/cec/b/BIOL180AU5009.html,Biology BIOL 180 AU&nbsp;&nbsp;Jake Heare &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AW4990.html,Biology BIOL 180 AW&nbsp;&nbsp;Jong Park &nbsp;&nbsp;Other&nbsp;&nbsp; WI16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AX4996.html,Biology BIOL 180 AX&nbsp;&nbsp;Jake Heare &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,180,https://www.washington.edu/cec/b/BIOL180AY4983.html,Biology BIOL 180 AY&nbsp;&nbsp;Celese Spencer &nbsp;&nbsp;Other&nbsp;&nbsp; WI16
BIOL,180,https://www.washington.edu/cec/b/BIOL180B5010.html,Biology BIOL 180 B&nbsp;&nbsp;Scott Freeman &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,180,https://www.washington.edu/cec/b/BIOL180B5011.html,Biology BIOL 180 B&nbsp;&nbsp;Frederick Dooley &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,180,https://www.washington.edu/cec/b/BIOL180BH5008.html,Biology BIOL 180 BH&nbsp;&nbsp;Adi Hanein &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,180,https://www.washington.edu/cec/b/BIOL180BJ5003.html,Biology BIOL 180 BJ&nbsp;&nbsp;Adi Hanein &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,180,https://www.washington.edu/cec/b/BIOL180BN4983.html,Biology BIOL 180 BN&nbsp;&nbsp;Adi Hanein &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,180,https://www.washington.edu/cec/b/BIOL180BP4972.html,Biology BIOL 180 BP&nbsp;&nbsp;Adi Hanein &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,180,https://www.washington.edu/cec/b/BIOL180BS4971.html,Biology BIOL 180 BS&nbsp;&nbsp;Lea Savolainen &nbsp;&nbsp;Other&nbsp;&nbsp; AU15
BIOL,180,https://www.washington.edu/cec/b/BIOL180BV4975.html,Biology BIOL 180 BV&nbsp;&nbsp;Adi Hanein &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,200,https://www.washington.edu/cec/b/BIOL200A1488.html,Biology BIOL 200 A&nbsp;&nbsp;Benjamin Wiggins &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SU15
BIOL,200,https://www.washington.edu/cec/b/BIOL200A4865.html,Biology BIOL 200 A&nbsp;&nbsp;Amanda Schivell &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,200,https://www.washington.edu/cec/b/BIOL200A4872.html,Biology BIOL 200 A&nbsp;&nbsp;Eva Ma &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,200,https://www.washington.edu/cec/b/BIOL200A5381.html,Biology BIOL 200 A&nbsp;&nbsp;Amanda Schivell &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,200,https://www.washington.edu/cec/b/BIOL200A5411.html,Biology BIOL 200 A&nbsp;&nbsp;Eva Ma &nbsp;&nbsp;Other&nbsp;&nbsp; AU15
BIOL,200,https://www.washington.edu/cec/b/BIOL200A5588.html,Biology BIOL 200 A&nbsp;&nbsp;Ben Wiggins &nbsp;&nbsp;Other&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200AA4864.html,Biology BIOL 200 AA&nbsp;&nbsp;Frederick Dooley &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,200,https://www.washington.edu/cec/b/BIOL200AB1487.html,Biology BIOL 200 AB&nbsp;&nbsp;Matthew Zemel &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SU15
BIOL,200,https://www.washington.edu/cec/b/BIOL200AC4874.html,Biology BIOL 200 AC&nbsp;&nbsp;Frederick Dooley &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,200,https://www.washington.edu/cec/b/BIOL200AC5657.html,Biology BIOL 200 AC&nbsp;&nbsp;Rachel Bradshaw &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200AD1484.html,Biology BIOL 200 AD&nbsp;&nbsp;Matthew Zemel &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SU15
BIOL,200,https://www.washington.edu/cec/b/BIOL200AD5406.html,Biology BIOL 200 AD&nbsp;&nbsp;Alexa Clemmons &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,200,https://www.washington.edu/cec/b/BIOL200AD5581.html,Biology BIOL 200 AD&nbsp;&nbsp;Rachel Bradshaw &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200AI4871.html,Biology BIOL 200 AI&nbsp;&nbsp;Frederick Dooley &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,200,https://www.washington.edu/cec/b/BIOL200AI5573.html,Biology BIOL 200 AI&nbsp;&nbsp;Rachel Bradshaw &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200AJ5387.html,Biology BIOL 200 AJ&nbsp;&nbsp;Alexa Clemmons &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,200,https://www.washington.edu/cec/b/BIOL200AM4866.html,Biology BIOL 200 AM&nbsp;&nbsp;Frederick Dooley &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,200,https://www.washington.edu/cec/b/BIOL200AM5564.html,Biology BIOL 200 AM&nbsp;&nbsp;Rachel Bradshaw &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200AN5380.html,Biology BIOL 200 AN&nbsp;&nbsp;Alexa Clemmons &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,200,https://www.washington.edu/cec/b/BIOL200AO4867.html,Biology BIOL 200 AO&nbsp;&nbsp;Frederick Dooley &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,200,https://www.washington.edu/cec/b/BIOL200AO5604.html,Biology BIOL 200 AO&nbsp;&nbsp;Lea Savolainen &nbsp;&nbsp;Other&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200AP5408.html,Biology BIOL 200 AP&nbsp;&nbsp;Alexa Clemmons &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,200,https://www.washington.edu/cec/b/BIOL200AP5667.html,Biology BIOL 200 AP&nbsp;&nbsp;Rachel Bradshaw &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200AQ5636.html,Biology BIOL 200 AQ&nbsp;&nbsp;Elizabeth Steenkiste &nbsp;&nbsp;Other&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200B5586.html,Biology BIOL 200 B&nbsp;&nbsp;Ben Wiggins &nbsp;&nbsp;Other&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200BC5608.html,Biology BIOL 200 BC&nbsp;&nbsp;Alexa Clemmons &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200BD5618.html,Biology BIOL 200 BD&nbsp;&nbsp;Alexa Clemmons &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200BG5656.html,Biology BIOL 200 BG&nbsp;&nbsp;Elizabeth Steenkiste &nbsp;&nbsp;Other&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200BI5668.html,Biology BIOL 200 BI&nbsp;&nbsp;Alexa Clemmons &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200BK5589.html,Biology BIOL 200 BK&nbsp;&nbsp;Alexa Clemmons &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200BL5577.html,Biology BIOL 200 BL&nbsp;&nbsp;Hilary Hayford &nbsp;&nbsp;Other&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200BN5610.html,Biology BIOL 200 BN&nbsp;&nbsp;Alexa Clemmons &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200BO5621.html,Biology BIOL 200 BO&nbsp;&nbsp;Rachel Bradshaw &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,200,https://www.washington.edu/cec/b/BIOL200BP5576.html,Biology BIOL 200 BP&nbsp;&nbsp;Hilary Hayford &nbsp;&nbsp;Other&nbsp;&nbsp; WI16
BIOL,220,https://www.washington.edu/cec/b/BIOL220A1058.html,Biology BIOL 220 A&nbsp;&nbsp;Jennifer Day &nbsp;&nbsp;Other&nbsp;&nbsp; SU15
BIOL,220,https://www.washington.edu/cec/b/BIOL220A1463.html,Biology BIOL 220 A&nbsp;&nbsp;Jessica McAbee &nbsp;&nbsp;Other&nbsp;&nbsp; WI16
BIOL,220,https://www.washington.edu/cec/b/BIOL220A2041.html,Biology BIOL 220 A&nbsp;&nbsp;Jessica McAbee &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SU15
BIOL,220,https://www.washington.edu/cec/b/BIOL220A4040.html,Biology BIOL 220 A&nbsp;&nbsp;Jennifer Doherty &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,220,https://www.washington.edu/cec/b/BIOL220A5026.html,Biology BIOL 220 A&nbsp;&nbsp;Jennifer Doherty &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,220,https://www.washington.edu/cec/b/BIOL220A5644.html,Biology BIOL 220 A&nbsp;&nbsp;Thomas Daniel &nbsp;&nbsp;Professor&nbsp;&nbsp; WI16
BIOL,220,https://www.washington.edu/cec/b/BIOL220AA4045.html,Biology BIOL 220 AA&nbsp;&nbsp;Alexa Clemmons &nbsp;&nbsp;Lecturer&nbsp;&nbsp; SP16
BIOL,220,https://www.washington.edu/cec/b/BIOL220AA5663.html,Biology BIOL 220 AA&nbsp;&nbsp;Kyle Loucks &nbsp;&nbsp;Other&nbsp;&nbsp; WI16
BIOL,220,https://www.washington.edu/cec/b/BIOL220AB5669.html,Biology BIOL 220 AB&nbsp;&nbsp;Saqib Ahmad &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,220,https://www.washington.edu/cec/b/BIOL220AC4047.html,Biology BIOL 220 AC&nbsp;&nbsp;Lea Savolainen &nbsp;&nbsp;Other&nbsp;&nbsp; SP16
BIOL,220,https://www.washington.edu/cec/b/BIOL220AC5025.html,Biology BIOL 220 AC&nbsp;&nbsp;Saqib Ahmad &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
BIOL,220,https://www.washington.edu/cec/b/BIOL220AC5666.html,Biology BIOL 220 AC&nbsp;&nbsp;Saqib Ahmad &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,220,https://www.washington.edu/cec/b/BIOL220AD5584.html,Biology BIOL 220 AD&nbsp;&nbsp;Saqib Ahmad &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,220,https://www.washington.edu/cec/b/BIOL220AE5606.html,Biology BIOL 220 AE&nbsp;&nbsp;Saqib Ahmad &nbsp;&nbsp;Lecturer&nbsp;&nbsp; WI16
BIOL,220,https://www.washington.edu/cec/b/BIOL220AF5016.html,Biology BIOL 220 AF&nbsp;&nbsp;Saqib Ahmad &nbsp;&nbsp;Lecturer&nbsp;&nbsp; AU15
